created_at,timestamp,static_updated_at,position_updated_at,mmsi,latitude,longitude,speed,course,heading,imo,name,call_sign,flag,draught,ship_type_code,ship_type,length,width,eta,destination,status,collection_type
2024-01-01 00:00:24.676 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:59 UTC,2024-01-01 00:00:08 UTC,576212000,-5.3974833333333327,12.194975,0,248.6,245,9476898,NETHERLAND TIDE     ,YJVY9  ,VU,5,52,Tug,70,16,2023-12-31 10:30:00 UTC,SBM 2               ,3,terrestrial
2024-01-01 00:00:08.117 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:55 UTC,2024-01-01 00:00:08 UTC,770576523,-34.962851666666666,-54.947871666666664,0,129.9,40,0,CUTTER PATRIOTA     ,CXCP   ,UY,1.1,50,Special Craft,17,6,,PILOT BOARDING@@@@@@,0,terrestrial
2024-01-01 00:00:09.566 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:15 UTC,2024-01-01 00:00:08 UTC,770576182,-34.900380000000006,-56.203568333333337,0,0,346,0,DARTESA III@@@@@@@@@,CXHA@@@,UY,0,30,Fishing Vessel,21,6,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:08.117 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:55:04 UTC,2024-01-01 00:00:08 UTC,352002150,4.7317966666666669,4.285065,9.8,150.5,154,9709362,AFRICAN CORAL       ,3E3824 ,PA,6.4,80,Tanker,155,36,2023-01-02 07:00:00 UTC,ARM GUARDS ONBOARD  ,0,terrestrial
2024-01-01 00:00:24.675 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:43 UTC,2024-01-01 00:00:08 UTC,657229300,4.0100616666666671,7.7091533333333331,4.8,128.5,130,9894870,RAKPOR              ,5OEA5  ,NG,1.1,35,Special Craft,40,8,2023-10-07 02:30:00 UTC,AKPO FIELD          ,13,terrestrial
2024-01-01 00:00:12.097 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:12 UTC,2024-01-01 00:00:08 UTC,538010403,-5.3744033333333334,12.165035,0.1,44.7,511,0,ENERGY CRAFT 1905-16,V7A5996,MH,0,40,High-Speed Craft,20,5,2023-11-25 10:00:00 UTC,MALONGO             ,9,terrestrial
2024-01-01 00:51:42.472 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:22:12 UTC,2024-01-01 00:00:08 UTC,636016726,-23.125123333333331,-42.510263333333334,12,270.1,273,9705914,ELKA ELEFSIS        ,D5HM2  ,LR,11.3,80,Tanker,189,34,2023-01-01 03:30:00 UTC,BRMCZ>BRRIO         ,0,satellite
2024-01-01 00:00:23.611 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,657270100,4.4048,7.8292766666666669,0.1,247,511,7383401,PRINCESS AWENI      ,5N2122 ,NG,0,0,Other,260,0,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:10.185 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:39 UTC,2024-01-01 00:00:08 UTC,755157000,-34.891326666666671,-56.218984999999996,0,360,511,0,GF HUMAITA@@@@@@@@@@,ZPAJ@@@,PY,4,79,Cargo,279,28,2023-12-21 10:00:00 UTC,MVD UY@@@@@@@@@@@@@@,9,terrestrial
2024-01-01 00:00:08.512 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:55:31 UTC,2024-01-01 00:00:08 UTC,374776000,5.3307833333333328,1.3493,17.8,217.2,219,9332250,NAVIOS MAGNOLIA     ,HOLM   ,PA,10.5,72,Cargo,267,32,2023-01-02 07:00:00 UTC,TGLFW               ,0,terrestrial
2024-01-01 00:00:11.379 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:54 UTC,2024-01-01 00:00:08 UTC,701000924,-38.049118333333332,-57.535393333333332,0,21.7,511,8300004,JUPITER@@@@@@@@@@@@@,LW 5819,AR,2.1,30,Fishing Vessel,27,6,2023-08-28 11:00:00 UTC,ZONA DE PESCA  @@@@@,0,terrestrial
2024-01-01 00:00:10.594 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:06 UTC,2024-01-01 00:00:08 UTC,710022910,-23.968088333333334,-46.29632,4.3,140.5,140,,GEOMAR@@@@@@@@@@@@@@,@@@@@@@,BR,,52,Tug,23,0,,,,terrestrial
2024-01-01 00:00:10.593 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:14 UTC,2024-01-01 00:00:08 UTC,710003342,-23.994915,-46.294938333333334,0,50.1,511,9828560,SAAM ARARA          ,PU3795 ,BR,5.6,52,Tug,24,11,,SANTOS              ,8,terrestrial
2024-01-01 00:00:08.974 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:33 UTC,2024-01-01 00:00:08 UTC,657052872,6.4321383333333326,3.3897,0,178,91,9802566,AVA J MCCALL        ,5OKTY  ,NG,2.4,52,Tug,60,10,2023-12-31 11:00:00 UTC,LAGOS LADOL         ,0,terrestrial
2024-01-01 00:00:08.86 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:53:41 UTC,2024-01-01 00:00:08 UTC,657221700,6.434895,3.39348,0,360,511,0,PC TOMBIA           ,5ORT   ,NG,2,50,Special Craft,21,5,,LAGOS               ,0,terrestrial
2024-01-01 00:00:10.968 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:49:40 UTC,2024-01-01 00:00:08 UTC,657271000,5.6102916666666669,5.1975383333333331,0.1,360,511,9529009,MV CHINELUGO        ,5NFV6  ,NG,0,60,Passenger Ship,0,0,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:09.972 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:04 UTC,657955000,4.2488883333333334,8.0417683333333336,1.3,61.8,511,0,SURFER 1943@@@@@@@@@,5NWP2@@,NG,0,60,Passenger Ship,19,4,,@@@@@@@@@@@@@@@@@@@@,6,terrestrial
2024-01-01 00:51:42.471 UTC,2024-01-01 00:00:08 UTC,2023-12-31 20:33:25 UTC,2024-01-01 00:00:08 UTC,710011330,-22.517111666666665,-40.293238333333335,7,144.9,134,9687796,LOCAR LH XX         ,PPWX   ,BR,4,0,Other,33,11,2023-02-24 17:15:00 UTC,RIO                 ,0,satellite
2024-01-01 00:00:39.595 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:50:17 UTC,2024-01-01 00:00:08 UTC,310803000,5.32064,4.4236883333333328,0,0.1,321,8753122,BLACKFORD DOLPHIN@@@,ZCEY8@@,BM,8.2,99,Other,0,0,2023-03-05 12:00:00 UTC,OYO@@@@@@@@@@@@@@@@@,3,terrestrial
2024-01-01 00:00:08.98 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:48 UTC,2024-01-01 00:00:08 UTC,477360800,-25.723388333333332,-48.189125,0,0.6,88,9285976,CSCL ASIA           ,VRAB8  ,HK,9.9,71,Cargo,334,43,2023-12-30 13:00:00 UTC,PARANAGUA           ,1,terrestrial
2024-01-01 00:00:09.073 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:46 UTC,2024-01-01 00:00:08 UTC,636014716,-34.879483333333333,-56.231716666666664,0,254,113,9453638,MARLIN              ,A8WC9  ,LR,6,89,Tanker,145,23,2023-12-31 10:00:00 UTC,MVD UY              ,5,terrestrial
2024-01-01 00:00:10.575 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:59 UTC,2024-01-01 00:00:08 UTC,710003840,-20.323835,-40.328445,0,76.3,72,9351799,LOG IN PANTANAL     ,PPVQ   ,BR,8.8,79,Cargo,182,25,2023-12-31 02:00:00 UTC,BRVIX               ,5,terrestrial
2024-01-01 04:25:53.484 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:44 UTC,2024-01-01 00:00:08 UTC,701100000,-47.754093333333337,-65.912595,0,193.9,511,9263423,ARGENOVA 26         ,LW 2876,AR,0,30,Fishing Vessel,30,8,2023-10-07 21:00:00 UTC,PTO DESEADO         ,0,satellite
2024-01-01 00:00:08.002 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:47:16 UTC,2024-01-01 00:00:08 UTC,657274500,4.2214566666666666,7.397255,0.4,284.4,511,9164287,ATLANTIC BRIGAND@@@@,5N2162@,NG,6.5,90,Other,0,0,2023-01-01 13:20:00 UTC,ONNE@@@@@@@@@@@@@@@@,3,terrestrial
2024-01-01 00:00:10.573 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:13 UTC,2024-01-01 00:00:08 UTC,657198800,4.6660650000000006,7.1478316666666659,0,3.5,511,9870446,MT IKORO-EKITI      ,5OMG   ,NG,0,52,Tug,28,10,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:20:14.248 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:50 UTC,2024-01-01 00:00:08 UTC,701000878,-47.754243333333335,-65.91110333333333,0,0,511,6727569,ESPADARTE@@@@@@@@@@@,SSD@@@@,AR,0,0,Other,0,0,,@@@@@@@@@@@@@@@@@@@@,15,satellite
2024-01-01 00:00:08.119 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:11 UTC,2024-01-01 00:00:08 UTC,701000728,-38.049896666666669,-57.534713333333336,0,156.6,511,9004865,TOZUDO              ,LW9713 ,AR,3,30,Fishing Vessel,24,7,2023-05-03 09:00:00 UTC,@@@@@@@@@@@@@@@@@@@@,7,terrestrial
2024-01-01 00:00:42.636 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:36 UTC,2024-01-01 00:00:08 UTC,657132800,4.2153266666666669,8.0239983333333331,6.3,340.3,342,9786396,GUARDIAN 2          ,5NWH3  ,NG,0,50,Special Craft,33,7,2023-08-30 19:25:00 UTC,YOHO                ,0,terrestrial
2024-01-01 00:00:10.708 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:29 UTC,2024-01-01 00:00:08 UTC,770576104,-34.900021666666667,-56.202453333333331,0,0,511,0,LA CRUZ DEL SUR     ,CXML   ,UY,2.7,30,Fishing Vessel,32,8,2023-04-03 22:00:00 UTC,ZONA DE PESCA       ,7,terrestrial
2024-01-01 04:25:53.354 UTC,2024-01-01 00:00:08 UTC,2023-12-31 22:56:23 UTC,2024-01-01 00:00:08 UTC,725000317,-52.444583333333334,-69.53629500000001,0.6,340.5,511,0,TOUCAN@@@@@@@@@@@@@@,CB-4592,CL,0,0,Other,0,0,,@@@@@@@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:51:42.144 UTC,2024-01-01 00:00:08 UTC,2023-12-31 20:18:46 UTC,2024-01-01 00:00:08 UTC,710001530,-20.04655,-39.491883333333334,0.5,36.5,136,9328455,ILHA DE SANTANA     ,PPQX   ,BR,5,90,Other,84,16,2023-12-29 22:00:00 UTC,FPSO CIDADE VITORIA ,0,satellite
2024-01-01 00:00:30.022 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:30 UTC,2024-01-01 00:00:08 UTC,657538000,3.5689816666666667,7.418775,0.8,88.6,511,0,UTAI 5@@@@@@@@@@@@@@,5NSN4@@,NG,1,99,Other,18,5,2023-01-01 00:00:00 UTC,                 @@@,0,terrestrial
2024-01-01 00:00:14.096 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:37 UTC,2024-01-01 00:00:08 UTC,477539600,-26.899943333333333,-48.511528333333331,0.1,122.4,106,9786736,SEASPAN OSPREY      ,VRTG6  ,HK,11.1,71,Cargo,330,48,2023-12-29 12:00:00 UTC,BRNVT               ,1,terrestrial
2024-01-01 00:45:26.456 UTC,2024-01-01 00:00:08 UTC,2023-12-31 00:40:39 UTC,2024-01-01 00:00:08 UTC,710003820,-21.295551666666665,-39.958021666666667,1.1,49.1,122,9424962,SAVEIROS PELICANO   ,PPVP   ,BR,5,90,Other,72,16,2023-12-14 10:00:00 UTC,CAPX                ,0,satellite
2024-01-01 00:00:09.432 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:42 UTC,2024-01-01 00:00:08 UTC,710012550,-26.888908333333333,-48.66422166666667,0,328.8,511,9668659,SAAM PATAXO         ,PPYX   ,BR,4.4,90,Other,25,10,2023-05-28 23:00:00 UTC,ITAJAI              ,0,terrestrial
2024-01-01 00:00:08.703 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:55:18 UTC,2024-01-01 00:00:08 UTC,710000140,-22.8368,-43.128725,0.1,62.6,511,9207613,ASTRO BARRACUDA     ,PPOL   ,BR,4.6,70,Cargo,71,16,2023-08-29 11:00:00 UTC,RIO DE JANEIRO      ,8,terrestrial
2024-01-01 00:00:08.804 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:04 UTC,657955000,4.2488883333333334,8.0417683333333336,1.3,61.8,511,0,SURFER 1943@@@@@@@@@,5NWP2@@,NG,0,60,Passenger Ship,19,4,,@@@@@@@@@@@@@@@@@@@@,6,terrestrial
2024-01-01 00:00:08.297 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:55:18 UTC,2024-01-01 00:00:08 UTC,657175200,4.1544066666666666,7.1121266666666667,102.3,360,511,9873333,MABISEL EMMANUELA IV,5OHF   ,NG,0,60,Passenger Ship,40,8,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:09.437 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:00 UTC,2024-01-01 00:00:08 UTC,657122300,4.2275083333333336,7.7959933333333327,0.6,330.1,294,9600487,AFRIK COUGAR        ,5NZY   ,NG,5.5,52,Tug,32,13,2023-03-22 12:00:00 UTC,ONNE                ,8,terrestrial
2024-01-01 00:00:08.434 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:00 UTC,2024-01-01 00:00:08 UTC,657122300,4.2275083333333336,7.7959933333333327,0.6,330.1,294,9600487,AFRIK COUGAR        ,5NZY   ,NG,5.5,52,Tug,32,13,2023-03-22 12:00:00 UTC,ONNE                ,8,terrestrial
2024-01-01 00:00:10.598 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:49 UTC,2024-01-01 00:00:08 UTC,657972000,4.689471666666666,7.1574750000000007,0,144.1,511,8892394,SECWAV 1            ,5NWN5  ,NG,2,90,Other,30,7,2023-04-26 18:00:00 UTC,RENDAVOS POINT      ,2,terrestrial
2024-01-01 00:00:10.488 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:24 UTC,2024-01-01 00:00:08 UTC,770576238,-34.899893333333331,-56.202725,0,221.6,511,0,AINOHA              ,CXVF   ,UY,4.5,30,Fishing Vessel,30,8,,@@@@@@@@@@@@@@@@@@@@,7,terrestrial
2024-01-01 00:46:09.794 UTC,2024-01-01 00:00:08 UTC,2023-12-31 21:47:29 UTC,2024-01-01 00:00:08 UTC,636017034,-15.738828333333334,-23.868434999999998,12.2,233.6,233,9762895,TRAMMO INDEPENDENT  ,D5IZ5  ,LR,6.7,70,Cargo,180,32,2023-01-08 08:00:00 UTC,RECALADA            ,0,satellite
2024-01-01 00:51:42.154 UTC,2024-01-01 00:00:08 UTC,2023-12-31 21:53:02 UTC,2024-01-01 00:00:08 UTC,374588000,-13.311016666666665,-32.97951,13.1,210,210,9629160,GREEN HOPE          ,3FSB3  ,PA,10.2,70,Cargo,172,28,2023-01-04 20:00:00 UTC,BR IOA              ,0,satellite
2024-01-01 04:25:53.744 UTC,2024-01-01 00:00:08 UTC,2023-12-31 21:37:16.95 UTC,2024-01-01 00:00:08 UTC,376401000,-53.279226666666666,-67.738856666666663,0.1,225.9,64,9639854,BOURBON EVOLUTION808,J8B5144,VC,6.3,90,Other,100,21,2023-11-27 08:20:00 UTC,VEGA PLEYADE        ,3,satellite
2024-01-01 00:45:26.447 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:57:00 UTC,2024-01-01 00:00:08 UTC,710001600,-12.959204999999999,-38.5343,0.1,96.5,53,9268679,FORTE DE SAO MARCOS ,PPPB   ,BR,5.2,84,Tanker,124,18,2023-11-30 15:00:00 UTC,SALVADOR            ,1,satellite
2024-01-01 04:25:53.354 UTC,2024-01-01 00:00:08 UTC,2023-12-31 20:50:53 UTC,2024-01-01 00:00:08 UTC,725002929,-50.428014999999995,-74.83626,9.3,179.6,175,7013862,BRUDANES            ,CA7455 ,CL,5,70,Cargo,50,8,2023-01-01 20:00:00 UTC,GOLFO.XAULTEGUA     ,0,satellite
2024-01-01 00:51:30.227 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:22 UTC,2024-01-01 00:00:08 UTC,636018003,-23.942216666666663,-46.312766666666668,0,194,350,9224025,ANAIS               ,D5NS9  ,LR,8.6,70,Cargo,225,32,2023-11-28 20:00:00 UTC,SANTOS              ,0,satellite
2024-01-01 00:00:10.575 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:22 UTC,2024-01-01 00:00:08 UTC,263564000,-34.899266666666669,-56.201396666666668,0,0,511,5158802,ILHA BRAVA          ,CSPI   ,PT,4,30,Fishing Vessel,45,8,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:09.464 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:03 UTC,2024-01-01 00:00:08 UTC,701007031,-38.895331666666671,-62.100708333333337,0.1,360,511,0,PENALVA@@@@@@@@@@@@@,LW8577@,AR,0,50,Special Craft,24,6,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:08.117 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,2024-01-01 00:00:08 UTC,338153000,-34.962461666666663,-54.950218333333332,0,68.6,511,,MITA TO@@@@@@@@@@@@@,@@@@@@@,US,,0,Other,0,0,,,,terrestrial
2024-01-01 00:46:10.204 UTC,2024-01-01 00:00:08 UTC,2023-12-31 21:58:45 UTC,2024-01-01 00:00:08 UTC,229796000,-5.9490966666666667,-34.223103333333334,13.3,169.6,168,9640023,COOL EXPLORER       ,9HA3616,MT,10.5,81,Tanker,281,44,2023-01-05 02:00:00 UTC,BRACX               ,0,satellite
2024-01-01 00:19:56.607 UTC,2024-01-01 00:00:08 UTC,2023-12-31 22:12:58 UTC,2024-01-01 00:00:08 UTC,247399000,-53.43416666666667,-72.8335,13.1,305,305,9147394,PERTUSOLA           ,IBER   ,IT,8.5,80,Tanker,145,22,2023-01-01 00:05:00 UTC,@@@@@@@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:00:08.474 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:56:16 UTC,2024-01-01 00:00:08 UTC,657130700,4.6761950000000008,7.158435,0,97.6,186,9690004,ETOPO STRONG        ,5OAY   ,NG,3,0,Other,61,14,2023-12-27 15:00:00 UTC,ONNE PH             ,0,terrestrial
2024-01-01 04:25:53.749 UTC,2024-01-01 00:00:08 UTC,2023-12-31 22:52:06 UTC,2024-01-01 00:00:08 UTC,538007673,-53.12573,-73.443075,15.2,130.4,131,9807085,SEVEN SEAS SPLENDOR@,V7ZZ6@@,MH,7.2,60,Passenger Ship,224,32,2023-01-01 09:42:00 UTC,"PUNTA ARENAS, CHILE@",0,satellite
2024-01-01 00:00:08.297 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:59:37 UTC,2024-01-01 00:00:08 UTC,538005139,4.4552633333333338,7.1573016666666671,0,258.7,24,9475428,ENFORD              ,V7BH2  ,MH,5,80,Tanker,144,23,2023-12-31 16:30:00 UTC,ARM GUARDS ONBOARD  ,0,terrestrial
2024-01-01 01:18:05.008 UTC,2024-01-01 00:00:08 UTC,2023-12-31 16:34:44 UTC,2024-01-01 00:00:08 UTC,209435000,3.7749966666666666,8.7280083333333334,0,190.7,274,9462330,RED PANTHER         ,5BCU5  ,CY,5.7,52,Tug,32,12,2023-04-30 00:00:00 UTC,MALABO              ,0,satellite
2024-01-01 00:46:10.205 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:48:41 UTC,2024-01-01 00:00:08 UTC,538010515,-9.811015,-27.560571666666664,18.4,307.6,307,9945435,CELSIUS GENEVA      ,V7A6157,MH,9.5,84,Tanker,299,46,2023-01-11 12:00:00 UTC,US FPO              ,0,satellite
2024-01-01 00:51:42.47 UTC,2024-01-01 00:00:08 UTC,2023-12-31 22:00:12 UTC,2024-01-01 00:00:08 UTC,373289000,-24.684333333333331,-42.417666666666669,0.1,357,156,9623934,WEST TELLUS@@@@@@@@@,3FJI4@@,PA,12,90,Other,227,42,2023-09-03 14:30:00 UTC,BUZIOS FIELD@@@@@@@@,3,satellite
2024-01-01 00:00:09.933 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:11 UTC,2024-01-01 00:00:08 UTC,657177100,5.4662266666666666,5.131915,0.1,96.4,511,8769585,BLUEFIN TUNA        ,5OHO   ,NG,9,90,Other,32,20,2023-04-19 20:09:00 UTC,PORTOFIBERIA        ,0,terrestrial
2024-01-01 00:00:06.706 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:58:33 UTC,2024-01-01 00:00:08 UTC,212282000,-25.502611666666667,-48.513040000000004,0,215,260,9675602,KYPROS SEA          ,5BAV4  ,CY,12.5,70,Cargo,224,32,2023-11-20 21:00:00 UTC,BR PNG              ,5,terrestrial
2024-01-01 00:46:10.113 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:13:08 UTC,2024-01-01 00:00:08 UTC,249769000,-4.5737333333333332,-21.474735,14.8,133.2,131,9728930,TALOS               ,9HA4371,MT,11.7,90,Other,369,51,2023-01-24 00:00:00 UTC,PORT KLANG          ,0,satellite
2024-01-01 00:46:10.113 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:01 UTC,2024-01-01 00:00:08 UTC,215226000,-3.5302816666666668,-31.242105,11.6,17.4,20,9588342,AMAPOLA             ,9HA2676,MT,10.1,79,Cargo,180,32,2023-01-13 12:00:00 UTC,LONDON              ,0,satellite
2024-01-01 00:46:09.821 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:06:58 UTC,2024-01-01 00:00:08 UTC,305410000,-19.01781,-37.24335833333334,13.7,13.7,17,9500065,CONDOR PATAGONIA    ,V2HJ3  ,AG,5.6,71,Cargo,140,22,2023-01-08 15:00:00 UTC,SRPBM               ,0,satellite
2024-01-01 00:46:10.205 UTC,2024-01-01 00:00:08 UTC,2023-12-31 23:54:33 UTC,2024-01-01 00:00:08 UTC,477184100,-5.5302133333333332,-33.938958333333332,11.9,128.9,127,9807059,PACIFIC PROSPERITY  ,VRRJ9  ,HK,23.1,70,Cargo,362,65,2023-02-10 17:00:00 UTC,BR PMA > CN DJK     ,0,satellite
